"x" "y"
-116.083333333333 32.4166666666667
-110.75 33.25
-114.916666666667 34.9166666666667
-113.083333333333 35.5833333333333
-111.083333333333 35.4166666666667
-116.583333333333 34.75
-116.416666666667 32.25
-112.083333333333 31.4166666666667
-112.916666666667 33.25
-116.25 30.9166666666667
-107.583333333333 32.9166666666667
-121.25 36.5833333333333
-110.25 32.75
-112.416666666667 32.25
-116.583333333333 32.25
-119.083333333333 35.75
-107.75 33.4166666666667
-109.75 31.25
-112.25 30.75
-111.083333333333 31.75
-109.416666666667 33.4166666666667
-120.583333333333 34.9166666666667
-118.25 36.4166666666667
-109.416666666667 33.75
-113.25 33.9166666666667
-114.083333333333 34.9166666666667
-111.583333333333 32.0833333333333
-110.583333333333 32.0833333333333
-116.916666666667 35.5833333333333
-116.583333333333 35.5833333333333
-110.916666666667 32.4166666666667
-111.416666666667 30.75
-108.75 31.25
-115.75 30.9166666666667
-109.25 30.75
-114.25 33.9166666666667
-120.416666666667 36.0833333333333
-116.583333333333 32.25
-116.25 32.4166666666667
-111.416666666667 32.4166666666667
-109.75 34.9166666666667
-108.416666666667 33.0833333333333
-118.583333333333 34.9166666666667
-111.583333333333 31.75
-116.416666666667 34.4166666666667
-119.416666666667 36.0833333333333
-120.083333333333 34.0833333333333
-113.25 35.75
-111.583333333333 33.75
-110.416666666667 35.25
-114.25 34.25
-114.583333333333 35.0833333333333
-107.916666666667 33.0833333333333
-117.75 33.5833333333333
-109.75 32.0833333333333
-119.916666666667 34.0833333333333
-115.416666666667 34.0833333333333
-115.75 35.75
-110.416666666667 31.75
-117.916666666667 34.9166666666667
-110.416666666667 32.4166666666667
-116.916666666667 35.75
-113.25 32.0833333333333
-109.083333333333 33.5833333333333
-114.25 33.25
-109.583333333333 32.9166666666667
-116.25 31.4166666666667
-114.583333333333 32.9166666666667
-114.583333333333 34.75
-108.75 32.4166666666667
-112.083333333333 34.75
-111.083333333333 32.0833333333333
-110.75 35.25
-120.25 34.4166666666667
-108.583333333333 34.4166666666667
-114.416666666667 32.4166666666667
-109.916666666667 34.5833333333333
-110.916666666667 31.5833333333333
-109.416666666667 33.25
-115.25 35.25
-120.583333333333 34.9166666666667
-121.083333333333 36.5833333333333
-106.916666666667 32.9166666666667
-119.416666666667 35.25
-121.25 36.4166666666667
-111.583333333333 35.5833333333333
-120.25 34.4166666666667
-114.083333333333 32.75
-112.583333333333 31.75
-108.583333333333 31.5833333333333
-112.416666666667 35.25
-120.916666666667 35.5833333333333
-113.916666666667 32.5833333333333
-111.083333333333 31.0833333333333
-116.916666666667 35.9166666666667
-114.916666666667 34.5833333333333
-111.083333333333 32.75
-117.083333333333 35.4166666666667
-116.416666666667 32.5833333333333
-116.416666666667 30.9166666666667
-118.916666666667 36.25
-119.083333333333 35.25
-111.75 31.75
-118.083333333333 35.25
-119.416666666667 36.4166666666667
-111.583333333333 31.0833333333333
-116.583333333333 34.25
-117.75 34.75
-110.25 31.25
-109.083333333333 32.5833333333333
-116.083333333333 31.4166666666667
-108.583333333333 33.75
-115.583333333333 31.25
-116.75 35.25
-114.583333333333 33.0833333333333
-108.416666666667 31.5833333333333
-107.083333333333 32.25
-113.75 34.4166666666667
-113.916666666667 32.0833333333333
-114.916666666667 30.9166666666667
-108.25 34.0833333333333
-118.083333333333 35.4166666666667
-110.583333333333 31.0833333333333
-116.916666666667 32.9166666666667
-115.083333333333 32.25
-112.25 31.4166666666667
-117.583333333333 34.5833333333333
-110.916666666667 31.25
-108.416666666667 32.4166666666667
-117.916666666667 33.5833333333333
-120.416666666667 35.0833333333333
-119.916666666667 34.75
-109.583333333333 32.4166666666667
-117.083333333333 32.4166666666667
-111.583333333333 30.4166666666667
-112.416666666667 35.0833333333333
-108.25 32.4166666666667
-109.916666666667 34.0833333333333
-116.416666666667 35.25
-114.25 34.9166666666667
-116.25 32.0833333333333
-113.75 35.25
-108.916666666667 31.4166666666667
-111.583333333333 35.9166666666667
-115.75 30.9166666666667
-111.416666666667 30.5833333333333
-109.25 31.0833333333333
-117.25 33.4166666666667
-114.25 32.5833333333333
-117.583333333333 34.4166666666667
-107.083333333333 32.5833333333333
-113.583333333333 35.5833333333333
-109.416666666667 32.5833333333333
-114.416666666667 33.9166666666667
-114.416666666667 31.9166666666667
-116.25 33.0833333333333
-113.25 32.5833333333333
-115.416666666667 33.25
-110.583333333333 34.5833333333333
-116.083333333333 31.25
-109.75 32.0833333333333
-115.916666666667 30.75
-115.416666666667 31.5833333333333
-108.25 32.4166666666667
-115.083333333333 32.9166666666667
-120.583333333333 34.5833333333333
-108.25 33.25
