"x" "y"
"1" -123.083333333333 48.0833333333333
"2" -106.583333333333 30.75
"3" -123.583333333333 43.0833333333333
"4" -101.416666666667 28.25
"5" -107.583333333333 51.5833333333333
"6" -120.416666666667 40.4166666666667
"7" -109.75 24.0833333333333
"8" -122.75 38.9166666666667
"9" -92.5833333333333 47.5833333333333
"10" -106.583333333333 34.75
"11" -111.416666666667 31.25
"12" -110.083333333333 34.5833333333333
"13" -105.25 38.0833333333333
"14" -104.25 31.25
"15" -108.916666666667 27.5833333333333
"16" -118.583333333333 36.5833333333333
"17" -115.416666666667 29.9166666666667
"18" -121.916666666667 42.9166666666667
"19" -109.75 23.5833333333333
"20" -108.25 26.0833333333333
"21" -108.25 32.0833333333333
"22" -111.75 36.25
"23" -123.916666666667 48.75
"24" -109.916666666667 35.25
"25" -104.583333333333 31.25
"26" -122.416666666667 39.25
"27" -100.083333333333 31.4166666666667
"28" -81.75 27.4166666666667
"29" -98.75 28.25
"30" -96.5833333333333 16.9166666666667
"31" -111.583333333333 31.9166666666667
"32" -107.916666666667 32.5833333333333
"33" -111.416666666667 28.5833333333333
"34" -99.0833333333333 28.4166666666667
"35" -113.25 35.4166666666667
"36" -122.416666666667 47.5833333333333
"37" -109.25 34.4166666666667
"38" -105.916666666667 32.4166666666667
"39" -122.25 41.4166666666667
"40" -101.416666666667 28.25
"41" -98.75 29.9166666666667
"42" -106.916666666667 35.25
"43" -81.0833333333333 27.0833333333333
"44" -104.25 28.9166666666667
"45" -119.75 40.0833333333333
"46" -111.25 36.9166666666667
"47" -118.416666666667 37.5833333333333
"48" -99.4166666666667 33.5833333333333
"49" -96.9166666666667 31.4166666666667
"50" -115.083333333333 36.5833333333333
"51" -117.916666666667 42.25
"52" -111.416666666667 24.5833333333333
"53" -117.416666666667 33.0833333333333
"54" -111.416666666667 31.5833333333333
"55" -111.416666666667 31.75
"56" -105.25 34.9166666666667
"57" -108.583333333333 26.4166666666667
"58" -97.9166666666667 28.9166666666667
"59" -122.583333333333 47.4166666666667
"60" -112.083333333333 35.75
"61" -102.583333333333 29.75
"62" -122.75 40.75
"63" -109.083333333333 31.9166666666667
"64" -112.416666666667 35.5833333333333
"65" -96.0833333333333 17.75
"66" -111.916666666667 26.75
"67" -109.416666666667 33.9166666666667
"68" -109.75 30.0833333333333
"69" -112.25 24.5833333333333
"70" -111.25 29.0833333333333
"71" -109.583333333333 26.9166666666667
"72" -87.5833333333333 43.0833333333333
"73" -107.583333333333 33.25
"74" -106.916666666667 34.9166666666667
"75" -82.25 26.5833333333333
"76" -106.25 29.4166666666667
"77" -107.083333333333 51.5833333333333
"78" -112.75 31.75
"79" -91.9166666666667 46.75
"80" -100.916666666667 29.9166666666667
"81" -88.75 43.4166666666667
"82" -110.916666666667 34.4166666666667
"83" -104.583333333333 33.75
"84" -98.75 33.25
"85" -110.916666666667 30.5833333333333
"86" -120.416666666667 39.75
"87" -112.916666666667 35.0833333333333
"88" -96.0833333333333 17.4166666666667
"89" -109.583333333333 35.5833333333333
"90" -98.75 32.5833333333333
"91" -106.083333333333 27.75
"92" -112.25 37.4166666666667
"93" -105.25 33.9166666666667
"94" -108.75 25.5833333333333
"95" -109.416666666667 26.75
"96" -103.75 29.9166666666667
"97" -107.75 34.9166666666667
"98" -122.25 40.5833333333333
"99" -97.25 16.4166666666667
"100" -116.25 36.9166666666667
"101" -100.25 28.9166666666667
"102" -87.0833333333333 42.25
"103" -107.25 33.25
"104" -110.75 35.9166666666667
"105" -112.083333333333 30.9166666666667
"106" -106.25 36.25
"107" -112.416666666667 37.9166666666667
"108" -72.0833333333333 41.4166666666667
"109" -98.0833333333333 29.4166666666667
"110" -81.25 28.25
"111" -123.916666666667 48.75
"112" -124.25 40.25
"113" -104.583333333333 32.0833333333333
"114" -109.583333333333 28.5833333333333
"115" -109.083333333333 25.9166666666667
"116" -110.75 33.75
"117" -110.083333333333 33.5833333333333
"118" -109.583333333333 32.5833333333333
"119" -100.583333333333 32.0833333333333
"120" -115.583333333333 31.4166666666667
"121" -122.583333333333 38.4166666666667
"122" -113.083333333333 37.75
"123" -123.25 39.4166666666667
"124" -107.083333333333 31.9166666666667
"125" -101.416666666667 28.0833333333333
"126" -108.083333333333 29.9166666666667
"127" -118.75 34.4166666666667
"128" -123.083333333333 42.0833333333333
"129" -99.75 31.9166666666667
"130" -105.75 35.0833333333333
"131" -121.416666666667 38.9166666666667
"132" -96.0833333333333 16.9166666666667
"133" -101.083333333333 29.5833333333333
"134" -105.916666666667 28.75
"135" -98.25 29.9166666666667
"136" -123.25 48.4166666666667
"137" -99.75 29.75
"138" -98.5833333333333 29.75
"139" -88.0833333333333 43.0833333333333
"140" -98.9166666666667 29.5833333333333
"141" -107.583333333333 34.9166666666667
"142" -105.416666666667 32.25
"143" -99.25 33.75
"144" -108.583333333333 32.0833333333333
"145" -103.916666666667 33.75
"146" -110.916666666667 28.75
"147" -120.583333333333 39.0833333333333
"148" -107.416666666667 32.25
"149" -107.916666666667 30.4166666666667
"150" -105.583333333333 30.5833333333333
"151" -111.416666666667 28.9166666666667
"152" -123.25 42.5833333333333
"153" -99.25 29.0833333333333
"154" -109.083333333333 27.5833333333333
"155" -91.0833333333333 46.25
"156" -87.9166666666667 43.4166666666667
"157" -107.083333333333 28.25
"158" -112.583333333333 31.75
"159" -112.083333333333 26.0833333333333
"160" -116.083333333333 33.75
"161" -97.75 30.4166666666667
"162" -121.916666666667 42.4166666666667
"163" -112.416666666667 34.75
"164" -114.916666666667 37.75
"165" -103.416666666667 30.75
"166" -80.4166666666667 43.0833333333333
"167" -110.583333333333 34.5833333333333
"168" -107.416666666667 30.4166666666667
"169" -72.0833333333333 40.9166666666667
"170" -113.25 35.25
