"x" "y"
-99.5833333333333 28.75
-105.25 36.4166666666667
-105.75 32.0833333333333
-120.25 39.0833333333333
-122.083333333333 40.0833333333333
-108.083333333333 29.75
-96.75 17.4166666666667
-110.916666666667 28.5833333333333
-109.25 28.75
-109.416666666667 37.0833333333333
-110.083333333333 30.0833333333333
-109.083333333333 32.0833333333333
-107.083333333333 29.5833333333333
-88.25 42.5833333333333
-101.083333333333 34.9166666666667
-107.083333333333 35.25
-91.75 45.9166666666667
-123.916666666667 40.5833333333333
-123.583333333333 39.9166666666667
-120.25 38.0833333333333
-104.916666666667 38.5833333333333
-98.0833333333333 29.75
-107.25 32.5833333333333
-114.583333333333 28.9166666666667
-108.25 31.9166666666667
-119.25 39.4166666666667
-98.75 32.5833333333333
-120.083333333333 40.5833333333333
-98.5833333333333 31.4166666666667
-112.25 36.9166666666667
-101.916666666667 35.0833333333333
-114.25 29.0833333333333
-111.083333333333 28.0833333333333
-97.5833333333333 30.75
-104.75 39.75
-105.75 35.0833333333333
-109.083333333333 29.75
-99.4166666666667 30.5833333333333
-112.25 24.75
-80.5833333333333 44.0833333333333
-108.25 33.25
-92.5833333333333 46.4166666666667
-87.75 43.5833333333333
-122.416666666667 38.0833333333333
-113.25 28.4166666666667
-97.0833333333333 30.5833333333333
-99.5833333333333 31.5833333333333
-112.416666666667 30.5833333333333
-110.75 34.25
-117.583333333333 38.0833333333333
-97.4166666666667 31.0833333333333
-121.583333333333 39.5833333333333
-118.416666666667 37.75
-71.75 42.0833333333333
-118.416666666667 38.75
-79.9166666666667 43.25
-97.4166666666667 25.75
-95.5833333333333 16.25
-106.75 33.5833333333333
-122.583333333333 39.9166666666667
-111.75 35.4166666666667
-91.9166666666667 47.0833333333333
-98.75 33.4166666666667
-123.75 42.25
-107.583333333333 33.4166666666667
-110.083333333333 35.75
-121.583333333333 39.25
-106.416666666667 29.4166666666667
-120.25 39.25
-105.916666666667 30.9166666666667
-99.5833333333333 32.5833333333333
-110.583333333333 29.25
-78.9166666666667 43.75
-112.75 36.5833333333333
-87.0833333333333 42.25
-111.75 37.9166666666667
-122.916666666667 47.9166666666667
-123.583333333333 38.75
-81.25 26.75
-123.416666666667 42.9166666666667
-119.083333333333 38.75
-104.083333333333 33.75
-113.75 37.9166666666667
-98.0833333333333 30.25
-108.583333333333 29.25
-118.75 42.5833333333333
-111.083333333333 30.25
-123.583333333333 41.25
-97.9166666666667 26.25
-79.25 44.4166666666667
-113.083333333333 31.5833333333333
-109.75 33.75
-109.916666666667 31.5833333333333
-117.583333333333 37.4166666666667
-109.75 29.4166666666667
-106.25 34.75
-124.083333333333 47.9166666666667
-105.583333333333 39.75
-112.75 30.5833333333333
-88.75 42.75
-111.416666666667 35.75
-105.25 32.5833333333333
-107.083333333333 28.4166666666667
-113.583333333333 27.25
-106.416666666667 35.5833333333333
-115.583333333333 30.75
-119.75 42.4166666666667
-110.25 24.0833333333333
-106.25 32.0833333333333
-100.416666666667 34.75
-99.5833333333333 31.0833333333333
-109.416666666667 34.75
-109.583333333333 37.4166666666667
-112.583333333333 31.75
-111.25 35.4166666666667
-107.916666666667 51.9166666666667
-110.75 37.4166666666667
-106.416666666667 36.75
-118.416666666667 38.0833333333333
-109.916666666667 34.5833333333333
-110.25 36.25
-108.583333333333 51.75
-110.75 33.5833333333333
-111.75 36.25
-112.75 37.0833333333333
-107.25 35.4166666666667
-107.75 26.0833333333333
-100.583333333333 29.0833333333333
